caseID,activity,startTime,endTime
528,c,1:46:28,1:46:29
528,h,1:46:29,1:46:30
528,c,1:46:30,1:46:31
528,d,1:46:31,1:46:32
528,j,1:46:32,1:46:33
528,f,1:46:33,1:46:34
528,d,1:46:34,1:46:35
528,e,1:46:35,1:46:36
528,d,1:46:36,1:46:37
528,n,1:46:37,1:46:38
528,o,1:46:38,1:46:39
529,a,1:46:39,1:46:40
529,f,1:46:40,1:46:41
529,c,1:46:41,1:46:42
529,j,1:46:42,1:46:43
529,h,1:46:43,1:46:44
529,f,1:46:44,1:46:45
529,d,1:46:45,1:46:46
529,n,1:46:46,1:46:47
529,o,1:46:47,1:46:48
530,a,1:46:48,1:46:49
530,j,1:46:49,1:46:50
530,g,1:46:50,1:46:51
530,c,1:46:51,1:46:52
530,e,1:46:52,1:46:53
530,i,1:46:53,1:46:54
530,c,1:46:54,1:46:55
530,c,1:46:55,1:46:56
530,h,1:46:56,1:46:57
530,f,1:46:57,1:46:58
530,d,1:46:58,1:46:59
530,n,1:46:59,1:47:00
530,o,1:47:00,1:47:01
531,a,1:47:01,1:47:02
531,e,1:47:02,1:47:03
531,b,1:47:03,1:47:04
531,i,1:47:04,1:47:05
531,j,1:47:05,1:47:06
531,g,1:47:06,1:47:07
531,e,1:47:07,1:47:08
531,e,1:47:08,1:47:09
531,i,1:47:09,1:47:10
531,k,1:47:10,1:47:11
531,e,1:47:11,1:47:12
531,d,1:47:12,1:47:13
531,f,1:47:13,1:47:14
531,d,1:47:14,1:47:15
531,n,1:47:15,1:47:16
531,o,1:47:16,1:47:17
532,a,1:47:17,1:47:18
532,e,1:47:18,1:47:19
532,j,1:47:19,1:47:20
532,g,1:47:20,1:47:21
532,i,1:47:21,1:47:22
532,h,1:47:22,1:47:23
532,d,1:47:23,1:47:24
532,e,1:47:24,1:47:25
532,f,1:47:25,1:47:26
532,m,1:47:26,1:47:27
532,d,1:47:27,1:47:28
532,l,1:47:28,1:47:29
532,n,1:47:29,1:47:30
532,o,1:47:30,1:47:31
533,a,1:47:31,1:47:32
533,j,1:47:32,1:47:33
533,g,1:47:33,1:47:34
533,c,1:47:34,1:47:35
533,h,1:47:35,1:47:36
533,f,1:47:36,1:47:37
533,n,1:47:37,1:47:38
533,o,1:47:38,1:47:39
534,a,1:47:39,1:47:40
534,c,1:47:40,1:47:41
534,e,1:47:41,1:47:42
534,b,1:47:42,1:47:43
534,j,1:47:43,1:47:44
534,i,1:47:44,1:47:45
534,g,1:47:45,1:47:46
534,h,1:47:46,1:47:47
534,k,1:47:47,1:47:48
534,g,1:47:48,1:47:49
534,e,1:47:49,1:47:50
534,g,1:47:50,1:47:51
534,f,1:47:51,1:47:52
534,d,1:47:52,1:47:53
534,n,1:47:53,1:47:54
534,o,1:47:54,1:47:55
535,a,1:47:55,1:47:56
535,j,1:47:56,1:47:57
535,g,1:47:57,1:47:58
535,h,1:47:58,1:47:59
535,f,1:47:59,1:48:00
535,d,1:48:00,1:48:01
535,n,1:48:01,1:48:02
535,o,1:48:02,1:48:03
536,a,1:48:03,1:48:04
536,j,1:48:04,1:48:05
536,h,1:48:05,1:48:06
536,b,1:48:06,1:48:07
536,i,1:48:07,1:48:08
536,j,1:48:08,1:48:09
536,g,1:48:09,1:48:10
536,f,1:48:10,1:48:11
536,e,1:48:11,1:48:12
536,i,1:48:12,1:48:13
536,d,1:48:13,1:48:14
536,n,1:48:14,1:48:15
536,o,1:48:15,1:48:16
537,a,1:48:16,1:48:17
537,c,1:48:17,1:48:18
537,e,1:48:18,1:48:19
537,b,1:48:19,1:48:20
537,h,1:48:20,1:48:21
537,j,1:48:21,1:48:22
537,c,1:48:22,1:48:23
537,h,1:48:23,1:48:24
537,b,1:48:24,1:48:25
537,j,1:48:25,1:48:26
537,f,1:48:26,1:48:27
537,d,1:48:27,1:48:28
537,d,1:48:28,1:48:29
537,n,1:48:29,1:48:30
537,o,1:48:30,1:48:31
538,a,1:48:31,1:48:32
538,e,1:48:32,1:48:33
538,i,1:48:33,1:48:34
538,g,1:48:34,1:48:35
538,h,1:48:35,1:48:36
538,j,1:48:36,1:48:37
538,f,1:48:37,1:48:38
538,l,1:48:38,1:48:39
538,d,1:48:39,1:48:40
538,n,1:48:40,1:48:41
538,o,1:48:41,1:48:42
539,a,1:48:42,1:48:43
539,e,1:48:43,1:48:44
539,g,1:48:44,1:48:45
539,g,1:48:45,1:48:46
539,e,1:48:46,1:48:47
539,h,1:48:47,1:48:48
539,d,1:48:48,1:48:49
539,e,1:48:49,1:48:50
539,d,1:48:50,1:48:51
539,f,1:48:51,1:48:52
539,d,1:48:52,1:48:53
539,d,1:48:53,1:48:54
539,n,1:48:54,1:48:55
539,o,1:48:55,1:48:56
540,a,1:48:56,1:48:57
540,e,1:48:57,1:48:58
540,g,1:48:58,1:48:59
540,j,1:48:59,1:49:00
540,c,1:49:00,1:49:01
540,c,1:49:01,1:49:02
540,h,1:49:02,1:49:03
540,f,1:49:03,1:49:04
540,d,1:49:04,1:49:05
540,n,1:49:05,1:49:06
540,o,1:49:06,1:49:07
541,a,1:49:07,1:49:08
541,c,1:49:08,1:49:09
541,e,1:49:09,1:49:10
541,b,1:49:10,1:49:11
541,c,1:49:11,1:49:12
541,h,1:49:12,1:49:13
541,j,1:49:13,1:49:14
541,f,1:49:14,1:49:15
541,d,1:49:15,1:49:16
541,o,1:49:16,1:49:17
542,a,1:49:17,1:49:18
542,g,1:49:18,1:49:19
542,h,1:49:19,1:49:20
542,e,1:49:20,1:49:21
542,f,1:49:21,1:49:22
542,d,1:49:22,1:49:23
542,n,1:49:23,1:49:24
542,o,1:49:24,1:49:25
543,a,1:49:25,1:49:26
543,j,1:49:26,1:49:27
543,g,1:49:27,1:49:28
543,i,1:49:28,1:49:29
543,e,1:49:29,1:49:30
543,c,1:49:30,1:49:31
543,d,1:49:31,1:49:32
543,h,1:49:32,1:49:33
543,c,1:49:33,1:49:34
543,f,1:49:34,1:49:35
543,d,1:49:35,1:49:36
543,h,1:49:36,1:49:37
543,d,1:49:37,1:49:38
543,n,1:49:38,1:49:39
543,o,1:49:39,1:49:40
544,a,1:49:40,1:49:41
544,c,1:49:41,1:49:42
544,h,1:49:42,1:49:43
544,b,1:49:43,1:49:44
544,j,1:49:44,1:49:45
544,d,1:49:45,1:49:46
544,f,1:49:46,1:49:47
544,d,1:49:47,1:49:48
544,n,1:49:48,1:49:49
544,o,1:49:49,1:49:50
545,a,1:49:50,1:49:51
545,c,1:49:51,1:49:52
545,i,1:49:52,1:49:53
545,b,1:49:53,1:49:54
545,e,1:49:54,1:49:55
545,e,1:49:55,1:49:56
545,e,1:49:56,1:49:57
545,h,1:49:57,1:49:58
545,k,1:49:58,1:49:59
545,f,1:49:59,1:50:00
545,e,1:50:00,1:50:01
545,i,1:50:01,1:50:02
545,d,1:50:02,1:50:03
545,n,1:50:03,1:50:04
545,m,1:50:04,1:50:05
545,o,1:50:05,1:50:06
546,a,1:50:06,1:50:07
546,e,1:50:07,1:50:08
546,g,1:50:08,1:50:09
546,h,1:50:09,1:50:10
546,k,1:50:10,1:50:11
546,e,1:50:11,1:50:12
546,b,1:50:12,1:50:13
546,j,1:50:13,1:50:14
546,f,1:50:14,1:50:15
546,d,1:50:15,1:50:16
546,d,1:50:16,1:50:17
546,n,1:50:17,1:50:18
546,l,1:50:18,1:50:19
546,o,1:50:19,1:50:20
547,a,1:50:20,1:50:21
547,c,1:50:21,1:50:22
547,b,1:50:22,1:50:23
547,i,1:50:23,1:50:24
547,g,1:50:24,1:50:25
547,c,1:50:25,1:50:26
547,h,1:50:26,1:50:27
547,k,1:50:27,1:50:28
547,d,1:50:28,1:50:29
547,f,1:50:29,1:50:30
547,d,1:50:30,1:50:31
547,n,1:50:31,1:50:32
547,e,1:50:32,1:50:33
547,o,1:50:33,1:50:34
548,a,1:50:34,1:50:35
548,c,1:50:35,1:50:36
548,i,1:50:36,1:50:37
548,g,1:50:37,1:50:38
548,j,1:50:38,1:50:39
548,g,1:50:39,1:50:40
548,h,1:50:40,1:50:41
548,k,1:50:41,1:50:42
548,e,1:50:42,1:50:43
548,d,1:50:43,1:50:44
548,f,1:50:44,1:50:45
548,d,1:50:45,1:50:46
548,n,1:50:46,1:50:47
548,o,1:50:47,1:50:48
549,a,1:50:48,1:50:49
549,e,1:50:49,1:50:50
549,j,1:50:50,1:50:51
549,b,1:50:51,1:50:52
549,h,1:50:52,1:50:53
549,e,1:50:53,1:50:54
549,f,1:50:54,1:50:55
549,d,1:50:55,1:50:56
549,n,1:50:56,1:50:57
549,o,1:50:57,1:50:58
550,a,1:50:58,1:50:59
550,j,1:50:59,1:51:00
550,h,1:51:00,1:51:01
550,c,1:51:01,1:51:02
550,e,1:51:02,1:51:03
550,f,1:51:03,1:51:04
550,n,1:51:04,1:51:05
550,o,1:51:05,1:51:06
551,a,1:51:06,1:51:07
551,c,1:51:07,1:51:08
551,j,1:51:08,1:51:09
551,e,1:51:09,1:51:10
551,c,1:51:10,1:51:11
551,d,1:51:11,1:51:12
551,h,1:51:12,1:51:13
551,g,1:51:13,1:51:14
551,f,1:51:14,1:51:15
551,l,1:51:15,1:51:16
551,d,1:51:16,1:51:17
551,e,1:51:17,1:51:18
551,n,1:51:18,1:51:19
551,e,1:51:19,1:51:20
551,o,1:51:20,1:51:21
552,a,1:51:21,1:51:22
552,b,1:51:22,1:51:23
552,g,1:51:23,1:51:24
552,c,1:51:24,1:51:25
552,d,1:51:25,1:51:26
552,e,1:51:26,1:51:27
552,h,1:51:27,1:51:28
552,d,1:51:28,1:51:29
552,f,1:51:29,1:51:30
552,e,1:51:30,1:51:31
552,n,1:51:31,1:51:32
552,o,1:51:32,1:51:33
553,a,1:51:33,1:51:34
553,i,1:51:34,1:51:35
553,e,1:51:35,1:51:36
553,c,1:51:36,1:51:37
553,e,1:51:37,1:51:38
553,b,1:51:38,1:51:39
553,j,1:51:39,1:51:40
553,f,1:51:40,1:51:41
553,d,1:51:41,1:51:42
553,n,1:51:42,1:51:43
553,m,1:51:43,1:51:44
553,l,1:51:44,1:51:45
553,o,1:51:45,1:51:46
554,a,1:51:46,1:51:47
554,e,1:51:47,1:51:48
554,g,1:51:48,1:51:49
554,h,1:51:49,1:51:50
554,i,1:51:50,1:51:51
554,d,1:51:51,1:51:52
554,f,1:51:52,1:51:53
554,m,1:51:53,1:51:54
554,d,1:51:54,1:51:55
554,n,1:51:55,1:51:56
554,o,1:51:56,1:51:57
555,a,1:51:57,1:51:58
555,e,1:51:58,1:51:59
555,i,1:51:59,1:52:00
555,h,1:52:00,1:52:01
555,d,1:52:01,1:52:02
555,f,1:52:02,1:52:03
555,d,1:52:03,1:52:04
555,l,1:52:04,1:52:05
555,n,1:52:05,1:52:06
555,o,1:52:06,1:52:07
556,a,1:52:07,1:52:08
556,g,1:52:08,1:52:09
556,b,1:52:09,1:52:10
556,j,1:52:10,1:52:11
556,h,1:52:11,1:52:12
556,f,1:52:12,1:52:13
556,m,1:52:13,1:52:14
556,d,1:52:14,1:52:15
556,e,1:52:15,1:52:16
556,n,1:52:16,1:52:17
556,o,1:52:17,1:52:18
557,a,1:52:18,1:52:19
557,j,1:52:19,1:52:20
557,g,1:52:20,1:52:21
557,c,1:52:21,1:52:22
557,e,1:52:22,1:52:23
557,c,1:52:23,1:52:24
557,k,1:52:24,1:52:25
557,f,1:52:25,1:52:26
557,d,1:52:26,1:52:27
557,d,1:52:27,1:52:28
557,n,1:52:28,1:52:29
557,o,1:52:29,1:52:30
558,a,1:52:30,1:52:31
558,c,1:52:31,1:52:32
558,j,1:52:32,1:52:33
558,i,1:52:33,1:52:34
558,g,1:52:34,1:52:35
558,h,1:52:35,1:52:36
558,d,1:52:36,1:52:37
558,e,1:52:37,1:52:38
558,g,1:52:38,1:52:39
558,k,1:52:39,1:52:40
558,f,1:52:40,1:52:41
558,d,1:52:41,1:52:42
558,n,1:52:42,1:52:43
558,o,1:52:43,1:52:44
559,a,1:52:44,1:52:45
559,j,1:52:45,1:52:46
559,b,1:52:46,1:52:47
559,g,1:52:47,1:52:48
559,k,1:52:48,1:52:49
559,e,1:52:49,1:52:50
559,c,1:52:50,1:52:51
559,f,1:52:51,1:52:52
559,d,1:52:52,1:52:53
559,n,1:52:53,1:52:54
559,o,1:52:54,1:52:55
560,a,1:52:55,1:52:56
560,c,1:52:56,1:52:57
560,j,1:52:57,1:52:58
560,e,1:52:58,1:52:59
560,e,1:52:59,1:53:00
560,h,1:53:00,1:53:01
560,j,1:53:01,1:53:02
560,k,1:53:02,1:53:03
560,f,1:53:03,1:53:04
560,d,1:53:04,1:53:05
560,n,1:53:05,1:53:06
560,o,1:53:06,1:53:07
561,a,1:53:07,1:53:08
561,c,1:53:08,1:53:09
561,e,1:53:09,1:53:10
561,g,1:53:10,1:53:11
561,j,1:53:11,1:53:12
561,k,1:53:12,1:53:13
561,h,1:53:13,1:53:14
561,b,1:53:14,1:53:15
561,f,1:53:15,1:53:16
561,n,1:53:16,1:53:17
561,o,1:53:17,1:53:18
562,a,1:53:18,1:53:19
562,e,1:53:19,1:53:20
562,b,1:53:20,1:53:21
562,j,1:53:21,1:53:22
562,i,1:53:22,1:53:23
562,g,1:53:23,1:53:24
562,e,1:53:24,1:53:25
562,e,1:53:25,1:53:26
562,h,1:53:26,1:53:27
562,f,1:53:27,1:53:28
562,d,1:53:28,1:53:29
562,n,1:53:29,1:53:30
562,l,1:53:30,1:53:31
562,o,1:53:31,1:53:32
563,a,1:53:32,1:53:33
563,e,1:53:33,1:53:34
563,i,1:53:34,1:53:35
563,g,1:53:35,1:53:36
563,h,1:53:36,1:53:37
563,i,1:53:37,1:53:38
563,k,1:53:38,1:53:39
563,b,1:53:39,1:53:40
563,f,1:53:40,1:53:41
563,d,1:53:41,1:53:42
563,d,1:53:42,1:53:43
563,k,1:53:43,1:53:44
563,n,1:53:44,1:53:45
563,o,1:53:45,1:53:46
564,a,1:53:46,1:53:47
564,c,1:53:47,1:53:48
564,e,1:53:48,1:53:49
564,j,1:53:49,1:53:50
564,b,1:53:50,1:53:51
564,g,1:53:51,1:53:52
564,b,1:53:52,1:53:53
564,h,1:53:53,1:53:54
564,e,1:53:54,1:53:55
564,f,1:53:55,1:53:56
564,d,1:53:56,1:53:57
564,d,1:53:57,1:53:58
564,n,1:53:58,1:53:59
564,m,1:53:59,1:54:00
564,o,1:54:00,1:54:01
565,a,1:54:01,1:54:02
565,c,1:54:02,1:54:03
565,b,1:54:03,1:54:04
565,j,1:54:04,1:54:05
565,h,1:54:05,1:54:06
565,c,1:54:06,1:54:07
565,c,1:54:07,1:54:08
565,g,1:54:08,1:54:09
565,c,1:54:09,1:54:10
565,d,1:54:10,1:54:11
565,f,1:54:11,1:54:12
565,n,1:54:12,1:54:13
565,m,1:54:13,1:54:14
565,d,1:54:14,1:54:15
565,o,1:54:15,1:54:16
566,a,1:54:16,1:54:17
566,e,1:54:17,1:54:18
566,j,1:54:18,1:54:19
566,b,1:54:19,1:54:20
566,i,1:54:20,1:54:21
566,g,1:54:21,1:54:22
566,h,1:54:22,1:54:23
566,d,1:54:23,1:54:24
566,f,1:54:24,1:54:25
566,d,1:54:25,1:54:26
566,n,1:54:26,1:54:27
566,o,1:54:27,1:54:28
567,a,1:54:28,1:54:29
567,e,1:54:29,1:54:30
567,j,1:54:30,1:54:31
567,h,1:54:31,1:54:32
567,c,1:54:32,1:54:33
567,e,1:54:33,1:54:34
567,c,1:54:34,1:54:35
567,f,1:54:35,1:54:36
567,d,1:54:36,1:54:37
567,d,1:54:37,1:54:38
567,n,1:54:38,1:54:39
567,o,1:54:39,1:54:40
568,a,1:54:40,1:54:41
568,c,1:54:41,1:54:42
568,j,1:54:42,1:54:43
568,g,1:54:43,1:54:44
568,e,1:54:44,1:54:45
568,e,1:54:45,1:54:46
568,e,1:54:46,1:54:47
568,e,1:54:47,1:54:48
568,h,1:54:48,1:54:49
568,i,1:54:49,1:54:50
568,d,1:54:50,1:54:51
568,c,1:54:51,1:54:52
568,d,1:54:52,1:54:53
568,f,1:54:53,1:54:54
568,d,1:54:54,1:54:55
568,l,1:54:55,1:54:56
568,n,1:54:56,1:54:57
568,o,1:54:57,1:54:58
569,a,1:54:58,1:54:59
569,e,1:54:59,1:55:00
569,j,1:55:00,1:55:01
569,b,1:55:01,1:55:02
569,i,1:55:02,1:55:03
569,g,1:55:03,1:55:04
569,h,1:55:04,1:55:05
569,g,1:55:05,1:55:06
569,e,1:55:06,1:55:07
569,m,1:55:07,1:55:08
569,i,1:55:08,1:55:09
569,d,1:55:09,1:55:10
569,n,1:55:10,1:55:11
569,o,1:55:11,1:55:12
570,a,1:55:12,1:55:13
570,c,1:55:13,1:55:14
570,e,1:55:14,1:55:15
570,i,1:55:15,1:55:16
570,h,1:55:16,1:55:17
570,d,1:55:17,1:55:18
570,k,1:55:18,1:55:19
570,b,1:55:19,1:55:20
570,i,1:55:20,1:55:21
570,f,1:55:21,1:55:22
570,l,1:55:22,1:55:23
570,d,1:55:23,1:55:24
570,l,1:55:24,1:55:25
570,k,1:55:25,1:55:26
570,d,1:55:26,1:55:27
570,n,1:55:27,1:55:28
570,o,1:55:28,1:55:29
571,a,1:55:29,1:55:30
571,c,1:55:30,1:55:31
571,c,1:55:31,1:55:32
571,j,1:55:32,1:55:33
571,i,1:55:33,1:55:34
571,g,1:55:34,1:55:35
571,h,1:55:35,1:55:36
571,b,1:55:36,1:55:37
571,i,1:55:37,1:55:38
571,d,1:55:38,1:55:39
571,f,1:55:39,1:55:40
571,d,1:55:40,1:55:41
571,n,1:55:41,1:55:42
571,d,1:55:42,1:55:43
571,o,1:55:43,1:55:44
572,a,1:55:44,1:55:45
572,e,1:55:45,1:55:46
572,g,1:55:46,1:55:47
572,b,1:55:47,1:55:48
572,h,1:55:48,1:55:49
572,i,1:55:49,1:55:50
572,f,1:55:50,1:55:51
572,d,1:55:51,1:55:52
572,d,1:55:52,1:55:53
572,n,1:55:53,1:55:54
572,o,1:55:54,1:55:55
573,a,1:55:55,1:55:56
573,j,1:55:56,1:55:57
573,c,1:55:57,1:55:58
573,g,1:55:58,1:55:59
573,i,1:55:59,1:56:00
573,c,1:56:00,1:56:01
573,e,1:56:01,1:56:02
573,d,1:56:02,1:56:03
573,h,1:56:03,1:56:04
573,f,1:56:04,1:56:05
573,d,1:56:05,1:56:06
573,l,1:56:06,1:56:07
573,e,1:56:07,1:56:08
573,o,1:56:08,1:56:09
574,a,1:56:09,1:56:10
574,c,1:56:10,1:56:11
574,j,1:56:11,1:56:12
574,g,1:56:12,1:56:13
574,c,1:56:13,1:56:14
574,h,1:56:14,1:56:15
574,e,1:56:15,1:56:16
574,f,1:56:16,1:56:17
574,d,1:56:17,1:56:18
574,d,1:56:18,1:56:19
574,l,1:56:19,1:56:20
574,n,1:56:20,1:56:21
574,o,1:56:21,1:56:22
575,a,1:56:22,1:56:23
575,j,1:56:23,1:56:24
575,g,1:56:24,1:56:25
575,c,1:56:25,1:56:26
575,e,1:56:26,1:56:27
575,c,1:56:27,1:56:28
575,h,1:56:28,1:56:29
575,k,1:56:29,1:56:30
575,e,1:56:30,1:56:31
575,c,1:56:31,1:56:32
575,k,1:56:32,1:56:33
575,f,1:56:33,1:56:34
575,h,1:56:34,1:56:35
575,e,1:56:35,1:56:36
575,d,1:56:36,1:56:37
575,n,1:56:37,1:56:38
575,l,1:56:38,1:56:39
575,o,1:56:39,1:56:40
576,a,1:56:40,1:56:41
576,c,1:56:41,1:56:42
576,b,1:56:42,1:56:43
576,c,1:56:43,1:56:44
576,h,1:56:44,1:56:45
576,e,1:56:45,1:56:46
576,g,1:56:46,1:56:47
576,f,1:56:47,1:56:48
576,d,1:56:48,1:56:49
576,n,1:56:49,1:56:50
576,o,1:56:50,1:56:51
577,a,1:56:51,1:56:52
577,j,1:56:52,1:56:53
577,h,1:56:53,1:56:54
577,k,1:56:54,1:56:55
577,f,1:56:55,1:56:56
577,e,1:56:56,1:56:57
577,d,1:56:57,1:56:58
577,n,1:56:58,1:56:59
577,o,1:56:59,1:57:00
578,a,1:57:00,1:57:01
578,e,1:57:01,1:57:02
578,i,1:57:02,1:57:03
578,j,1:57:03,1:57:04
578,g,1:57:04,1:57:05
578,h,1:57:05,1:57:06
578,f,1:57:06,1:57:07
578,d,1:57:07,1:57:08
578,n,1:57:08,1:57:09
578,o,1:57:09,1:57:10
579,a,1:57:10,1:57:11
579,e,1:57:11,1:57:12
579,b,1:57:12,1:57:13
579,h,1:57:13,1:57:14
579,i,1:57:14,1:57:15
579,f,1:57:15,1:57:16
579,d,1:57:16,1:57:17
579,n,1:57:17,1:57:18
579,d,1:57:18,1:57:19
579,m,1:57:19,1:57:20
579,e,1:57:20,1:57:21
579,o,1:57:21,1:57:22
580,a,1:57:22,1:57:23
580,c,1:57:23,1:57:24
580,c,1:57:24,1:57:25
580,j,1:57:25,1:57:26
580,c,1:57:26,1:57:27
580,g,1:57:27,1:57:28
580,e,1:57:28,1:57:29
580,e,1:57:29,1:57:30
580,e,1:57:30,1:57:31
580,h,1:57:31,1:57:32
580,k,1:57:32,1:57:33
580,f,1:57:33,1:57:34
580,e,1:57:34,1:57:35
580,d,1:57:35,1:57:36
580,n,1:57:36,1:57:37
580,m,1:57:37,1:57:38
580,o,1:57:38,1:57:39
581,a,1:57:39,1:57:40
581,e,1:57:40,1:57:41
581,c,1:57:41,1:57:42
581,j,1:57:42,1:57:43
581,g,1:57:43,1:57:44
581,d,1:57:44,1:57:45
581,e,1:57:45,1:57:46
581,h,1:57:46,1:57:47
581,i,1:57:47,1:57:48
581,f,1:57:48,1:57:49
581,n,1:57:49,1:57:50
581,e,1:57:50,1:57:51
581,d,1:57:51,1:57:52
581,o,1:57:52,1:57:53
582,a,1:57:53,1:57:54
582,e,1:57:54,1:57:55
582,h,1:57:55,1:57:56
582,i,1:57:56,1:57:57
582,e,1:57:57,1:57:58
582,j,1:57:58,1:57:59
582,e,1:57:59,1:58:00
582,f,1:58:00,1:58:01
582,d,1:58:01,1:58:02
582,n,1:58:02,1:58:03
582,d,1:58:03,1:58:04
582,o,1:58:04,1:58:05
583,a,1:58:05,1:58:06
583,h,1:58:06,1:58:07
583,e,1:58:07,1:58:08
583,f,1:58:08,1:58:09
583,d,1:58:09,1:58:10
583,n,1:58:10,1:58:11
583,o,1:58:11,1:58:12
584,a,1:58:12,1:58:13
584,e,1:58:13,1:58:14
584,j,1:58:14,1:58:15
584,g,1:58:15,1:58:16
584,d,1:58:16,1:58:17
584,k,1:58:17,1:58:18
584,e,1:58:18,1:58:19
584,e,1:58:19,1:58:20
584,e,1:58:20,1:58:21
584,h,1:58:21,1:58:22
584,f,1:58:22,1:58:23
584,d,1:58:23,1:58:24
584,n,1:58:24,1:58:25
584,o,1:58:25,1:58:26
585,a,1:58:26,1:58:27
585,c,1:58:27,1:58:28
585,j,1:58:28,1:58:29
585,g,1:58:29,1:58:30
585,c,1:58:30,1:58:31
585,d,1:58:31,1:58:32
585,h,1:58:32,1:58:33
585,b,1:58:33,1:58:34
585,f,1:58:34,1:58:35
585,d,1:58:35,1:58:36
585,d,1:58:36,1:58:37
585,n,1:58:37,1:58:38
585,e,1:58:38,1:58:39
585,o,1:58:39,1:58:40
586,a,1:58:40,1:58:41
586,c,1:58:41,1:58:42
586,h,1:58:42,1:58:43
586,c,1:58:43,1:58:44
586,g,1:58:44,1:58:45
586,i,1:58:45,1:58:46
586,f,1:58:46,1:58:47
586,d,1:58:47,1:58:48
586,n,1:58:48,1:58:49
586,f,1:58:49,1:58:50
586,k,1:58:50,1:58:51
586,o,1:58:51,1:58:52
587,a,1:58:52,1:58:53
587,c,1:58:53,1:58:54
587,h,1:58:54,1:58:55
587,b,1:58:55,1:58:56
587,k,1:58:56,1:58:57
587,f,1:58:57,1:58:58
587,d,1:58:58,1:58:59
587,n,1:58:59,1:59:00
587,e,1:59:00,1:59:01
587,o,1:59:01,1:59:02
588,a,1:59:02,1:59:03
588,e,1:59:03,1:59:04
588,j,1:59:04,1:59:05
588,b,1:59:05,1:59:06
588,g,1:59:06,1:59:07
588,h,1:59:07,1:59:08
588,k,1:59:08,1:59:09
588,f,1:59:09,1:59:10
588,m,1:59:10,1:59:11
588,d,1:59:11,1:59:12
588,d,1:59:12,1:59:13
588,n,1:59:13,1:59:14
588,o,1:59:14,1:59:15
589,a,1:59:15,1:59:16
589,e,1:59:16,1:59:17
589,c,1:59:17,1:59:18
589,j,1:59:18,1:59:19
589,g,1:59:19,1:59:20
589,e,1:59:20,1:59:21
589,e,1:59:21,1:59:22
589,h,1:59:22,1:59:23
589,f,1:59:23,1:59:24
589,d,1:59:24,1:59:25
589,n,1:59:25,1:59:26
589,m,1:59:26,1:59:27
589,e,1:59:27,1:59:28
589,o,1:59:28,1:59:29
590,a,1:59:29,1:59:30
590,h,1:59:30,1:59:31
590,g,1:59:31,1:59:32
590,c,1:59:32,1:59:33
590,e,1:59:33,1:59:34
590,g,1:59:34,1:59:35
590,e,1:59:35,1:59:36
590,j,1:59:36,1:59:37
590,e,1:59:37,1:59:38
590,f,1:59:38,1:59:39
590,k,1:59:39,1:59:40
590,d,1:59:40,1:59:41
590,n,1:59:41,1:59:42
590,o,1:59:42,1:59:43
591,a,1:59:43,1:59:44
591,e,1:59:44,1:59:45
591,j,1:59:45,1:59:46
591,g,1:59:46,1:59:47
591,h,1:59:47,1:59:48
591,f,1:59:48,1:59:49
591,d,1:59:49,1:59:50
591,h,1:59:50,1:59:51
591,d,1:59:51,1:59:52
591,n,1:59:52,1:59:53
591,o,1:59:53,1:59:54
592,a,1:59:54,1:59:55
592,e,1:59:55,1:59:56
592,c,1:59:56,1:59:57
592,j,1:59:57,1:59:58
592,b,1:59:58,1:59:59
592,g,1:59:59,2:00:00
592,b,2:00:00,2:00:01
592,e,2:00:01,2:00:02
592,h,2:00:02,2:00:03
592,k,2:00:03,2:00:04
592,e,2:00:04,2:00:05
592,f,2:00:05,2:00:06
592,i,2:00:06,2:00:07
592,d,2:00:07,2:00:08
592,e,2:00:08,2:00:09
592,o,2:00:09,2:00:10
593,a,2:00:10,2:00:11
593,j,2:00:11,2:00:12
593,g,2:00:12,2:00:13
593,b,2:00:13,2:00:14
593,f,2:00:14,2:00:15
593,d,2:00:15,2:00:16
593,n,2:00:16,2:00:17
593,o,2:00:17,2:00:18
594,a,2:00:18,2:00:19
594,c,2:00:19,2:00:20
594,j,2:00:20,2:00:21
594,g,2:00:21,2:00:22
594,e,2:00:22,2:00:23
594,c,2:00:23,2:00:24
594,e,2:00:24,2:00:25
594,e,2:00:25,2:00:26
594,e,2:00:26,2:00:27
594,e,2:00:27,2:00:28
594,h,2:00:28,2:00:29
594,c,2:00:29,2:00:30
594,e,2:00:30,2:00:31
594,b,2:00:31,2:00:32
594,d,2:00:32,2:00:33
594,f,2:00:33,2:00:34
594,d,2:00:34,2:00:35
594,n,2:00:35,2:00:36
594,o,2:00:36,2:00:37
595,a,2:00:37,2:00:38
595,c,2:00:38,2:00:39
595,g,2:00:39,2:00:40
595,h,2:00:40,2:00:41
595,e,2:00:41,2:00:42
595,f,2:00:42,2:00:43
595,d,2:00:43,2:00:44
595,n,2:00:44,2:00:45
595,e,2:00:45,2:00:46
595,o,2:00:46,2:00:47
596,a,2:00:47,2:00:48
596,c,2:00:48,2:00:49
596,j,2:00:49,2:00:50
596,b,2:00:50,2:00:51
596,c,2:00:51,2:00:52
596,c,2:00:52,2:00:53
596,h,2:00:53,2:00:54
596,k,2:00:54,2:00:55
596,d,2:00:55,2:00:56
596,f,2:00:56,2:00:57
596,d,2:00:57,2:00:58
596,n,2:00:58,2:00:59
596,o,2:00:59,2:01:00
597,a,2:01:00,2:01:01
597,e,2:01:01,2:01:02
